Price,Close,High,Low,Open,Volume,Ticker
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,
Date,,,,,,
2023-01-03,14.303279876708984,14.983723050318702,14.084459309432459,14.838841304566728,401277000,NVDA
2023-01-04,14.736923217773438,14.840838154777497,14.229339743985019,14.555073030909787,431324000,NVDA
2023-01-05,14.253321647644043,14.552076644155658,14.136416855691813,14.479136454686978,389168000,NVDA
2023-01-06,14.846833229064941,14.997709608789437,14.022508953382575,14.462148249448697,405044000,NVDA
2023-01-09,15.615203857421875,16.042852902543725,15.12860215409785,15.271485666138863,504231000,NVDA
2023-01-10,15.895974159240723,15.948930259886339,15.459331698978017,15.494302888629546,384101000,NVDA
2023-01-11,15.987898826599121,16.01487714757313,15.550257708216126,15.827031344724569,353285000,NVDA
2023-01-12,16.497482299804688,16.62337859607864,15.479316490900496,16.086819482461305,551409000,NVDA
2023-01-13,16.885164260864258,16.908146146393516,16.15176596394343,16.264672409444337,447287000,NVDA
2023-01-17,17.687509536743164,17.713489229977547,16.885167342585643,16.885167342585643,511102000,NVDA
2023-01-18,17.362777709960938,17.858370117179742,17.267854247885943,17.65253935355772,439624000,NVDA
2023-01-19,16.75127410888672,17.182921549244565,16.717303453615347,17.02205215333367,452932000,NVDA
2023-01-20,17.82439422607422,17.841380504769397,16.811224544692056,16.997071166426323,564967000,NVDA
2023-01-23,19.17728614807129,19.22924361779151,17.803411956257197,18.049208922830783,655163000,NVDA
2023-01-24,19.24922752380371,19.47904067584796,18.80459214124059,18.811586379989397,496204000,NVDA
2023-01-25,19.30717658996582,19.354138986535606,18.56478499292929,18.897512486327795,449537000,NVDA
2023-01-26,19.78578758239746,20.149489885366556,19.26221642846413,19.684870441693302,489535000,NVDA
2023-01-27,20.348329544067383,20.611114747403708,19.389116288364015,19.446068836928813,542142000,NVDA
2023-01-30,19.146312713623047,20.123510758938984,19.13432150128274,19.9336676842303,488611000,NVDA
2023-01-31,19.52100372314453,19.67088052170426,18.93448446657566,19.154303644077466,498017000,NVDA
2023-02-01,20.925853729248047,21.174648503788042,19.594943571300696,19.674877995136793,660477000,NVDA
2023-02-02,21.691225051879883,21.931028319443673,20.683052314586803,20.982805922594803,564276000,NVDA
2023-02-03,21.082725524902344,21.727197912040786,20.771979321521542,20.982807015101592,429366000,NVDA
2023-02-06,21.071731567382812,21.552336685010545,20.768978282111295,20.788962362114802,452197000,NVDA
