Price,Close,High,Low,Open,Volume,Ticker
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,
Date,,,,,,
2023-01-03,234.8089599609375,240.8560876090647,232.67236512033801,238.23926029311136,25740000,MSFT
2023-01-04,224.5376739501953,228.23258683276063,221.46020498304858,227.65433977112923,50623400,MSFT
2023-01-05,217.88287353515625,223.01852855170435,217.3438233498918,222.67549253701173,39585600,MSFT
2023-01-06,220.45069885253906,221.26417188709627,214.9818330743018,218.55914037652232,43613600,MSFT
2023-01-09,222.59707641601562,226.63503997806498,221.9012238905733,221.9404207414047,27369800,MSFT
2023-01-10,224.29263305664062,226.70363566114452,222.8028985080936,223.22432820821962,27033900,MSFT
2023-01-11,231.0748291015625,231.2512373640301,226.5076257664419,226.6840340289095,28669300,MSFT
2023-01-12,233.76025390625,235.1225725416833,228.9088322882637,230.57497512258234,27269500,MSFT
2023-01-13,234.46591186523438,234.60312327325482,230.2417446380463,232.2803248107226,21333300,MSFT
2023-01-17,235.56361389160156,236.11245951391456,232.36852480397408,233.2310050418497,29831300,MSFT
2023-01-18,231.114013671875,237.55318409838128,230.8297953902502,236.7593170496167,30028700,MSFT
2023-01-19,227.31129455566406,230.82981397653035,226.08618729413027,229.12445928470314,28623000,MSFT
2023-01-20,235.4362030029297,235.94585178667532,229.8399067203441,230.18294271909866,35389800,MSFT
2023-01-23,237.7492218017578,240.2876405055047,234.8775625509585,236.29869896460573,31934000,MSFT
2023-01-24,237.21995544433594,239.0919228720018,235.6518271703912,237.67080148298487,40234400,MSFT
2023-01-25,235.8184356689453,238.45486876012572,226.30179634476667,229.81050516547126,66526600,MSFT
2023-01-26,243.061279296875,243.3651035032085,237.18076447517643,238.79790006917452,33454500,MSFT
2023-01-27,243.21812438964844,244.85486607400972,241.914608327389,244.03159749413774,26498900,MSFT
2023-01-30,237.87664794921875,240.70909551367092,237.37679458465902,239.64079055025167,25867400,MSFT
2023-01-31,242.8750762939453,243.01228771712016,238.11185838241346,238.60190131588413,26541100,MSFT
2023-02-01,247.71670532226562,250.09830682415193,240.58168133667695,243.0612974081973,31259900,MSFT
2023-02-02,259.3306884765625,259.4188926025156,252.1270524252997,253.66579418989215,39940400,MSFT
2023-02-03,253.20516967773438,258.9386775277901,251.98006244096368,254.37147415992763,29077300,MSFT
2023-02-06,251.65660095214844,253.1561309156688,249.70623992968441,252.31327154852002,22518000,MSFT
2023-02-07,262.2317199707031,263.4176152589011,254.90066837762996,255.34171889390444,50841400,MSFT
2023-02-08,261.41827392578125,271.2485324657394,260.9086102109095,267.7594297078376,54686000,MSFT
2023-02-09,258.37017822265625,268.5238812652101,257.56650079899157,268.3474431140304,42375100,MSFT
2023-02-10,257.8605651855469,258.8308405007959,255.46915357779656,256.32182338936,25818500,MSFT
2023-02-13,265.91693115234375,269.13161192054747,261.82995951872545,262.3102219801835,44630900,MSFT
2023-02-14,266.7499694824219,269.4941978010345,263.91750711977755,267.24001239002024,37047900,MSFT
2023-02-15,264.61785888671875,266.0032448214542,261.53266680835156,263.63531822248893,28922400,MSFT
2023-02-16,257.572998046875,262.08285555326694,257.3273629104609,259.41034406969123,29603600,MSFT
2023-02-17,253.55442810058594,255.54898434486645,251.53039683731646,254.86122390687038,30000100,MSFT
2023-02-21,248.25852966308594,251.02930132977812,247.1973840242919,250.03692573640924,28397400,MSFT
2023-02-22,247.11878967285156,249.89938146855127,245.9692189291674,249.6537463098398,22491100,MSFT
2023-02-23,250.32186889648438,252.35572011024465,246.1067613934901,251.0980693615476,29219100,MSFT
2023-02-24,244.86875915527344,246.61768014977395,243.76831852746525,245.5958445657205,24990900,MSFT
2023-02-27,245.7923583984375,248.40591997457756,245.03579794379073,248.05220476132266,21190000,MSFT
2023-02-28,245.06527709960938,247.09914335825746,244.38732168006,244.72139688160397,22491000,MSFT
2023-03-01,241.97027587890625,246.5489036451056,241.49864560005906,246.38187354348958,27565300,MSFT
2023-03-02,246.7257843017578,247.01071449485826,241.32181070309053,242.24540131691637,24808200,MSFT
2023-03-03,250.83277893066406,251.15701912226012,247.00087665249143,247.78691211765954,30760100,MSFT
2023-03-06,252.3852081298828,255.57846519382255,251.5107475643761,251.9528878516763,24109800,MSFT
2023-03-07,249.7126922607422,253.1908944468832,248.96596678774188,251.82514859412282,21473200,MSFT
2023-03-08,249.27053833007812,250.09586880646756,246.43099669705938,249.6045985239911,17340200,MSFT
2023-03-09,247.9146728515625,255.0282578162983,247.18758734735835,251.3535652492847,26653400,MSFT
2023-03-10,244.24974060058594,248.37640772413764,243.2770350955159,246.69627185590122,28333900,MSFT
2023-03-13,249.48670959472656,253.4070520212103,241.43969960963778,243.08054062729633,33339700,MSFT
2023-03-14,256.23675537109375,256.511865522419,251.392822721387,252.2672832007519,33620300,MSFT
2023-03-15,260.8055419921875,261.82739246589193,254.68430413443372,255.4408794785609,46028000,MSFT
2023-03-16,271.37774658203125,271.73144683254515,258.68330786057317,260.5796041680503,54768800,MSFT
2023-03-17,274.55126953125,278.38317127232864,271.4955831379651,273.4017140013038,69527400,MSFT
2023-03-20,267.47705078125,272.6353891713259,265.13859924685386,272.1441188484615,43466600,MSFT
2023-03-21,268.99993896484375,270.1986395834771,264.81430680744666,270.080739520129,34558700,MSFT
2023-03-22,267.5360412597656,276.1332732093792,267.42794618032104,268.62664714868635,34873300,MSFT
2023-03-23,272.81219482421875,276.1528264782384,270.3951536254245,273.0873049607908,36610900,MSFT
2023-03-24,275.6714172363281,275.7303672722425,270.47376918164593,272.39954031928613,28172000,MSFT
2023-03-27,271.5545959472656,276.5458893718172,270.7095953765777,275.6026587216582,26840200,MSFT
2023-03-28,270.4247131347656,271.3188288541802,267.30021062595733,270.9749335798261,21878600,MSFT
2023-03-29,275.6124572753906,276.2314626149595,273.5491161384135,274.0895014430885,25087000,MSFT
2023-03-30,279.09063720703125,279.4934824393244,276.56553072790194,279.26751729823314,25053400,MSFT
2023-03-31,283.26641845703125,284.2194839558922,278.05896572186725,278.77623109227005,32766000,MSFT
2023-04-03,282.2151184082031,283.23693893844955,278.9923867698922,281.5174930646761,24883300,MSFT
2023-04-04,282.1659851074219,285.37891186376925,280.6823692815174,282.2151301252811,25824300,MSFT
2023-04-05,279.3756103515625,282.1365472339195,277.9804193924184,280.85925635754677,22064800,MSFT
2023-04-06,286.50885009765625,286.9804504038719,277.10592919060144,278.2653199230616,29770300,MSFT
2023-04-10,284.3374328613281,284.54375798741194,279.7391201581484,284.1605527684974,23103000,MSFT
2023-04-11,277.8919372558594,280.98696405070535,276.72274155917825,280.76096892424965,27276600,MSFT
2023-04-12,278.5404357910156,281.9989980260232,277.0371498147004,279.81775661090296,27403400,MSFT
2023-04-13,284.779541015625,284.83849104810594,278.22601253185434,278.6386627592207,24222700,MSFT
2023-04-14,281.1441650390625,283.4433063088322,278.7369287176148,281.98913551237405,20987900,MSFT
2023-04-17,283.7576904296875,286.50882187894223,281.1637990466979,284.8679660158174,23836200,MSFT
2023-04-18,283.3352355957031,286.66606271139386,281.99899473668074,286.47937759362446,20161800,MSFT
